gvkey,fyr,acctstdq,bsprq,compstq,curcdq,datacqtr,datafqtr,fqtr,fyearq,pdq,pdsa,pdytd,rp,scfq,srcq,staltq,updq,datadate,fdateq,pdateq,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,exchg,ISIN,SEDOL,conm,fic,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
020067,12,DI,GO,SQ,USD,2016Q1,2016Q1,1,2016,3,,3,Q,4,3,,3,2016-03-31,2016-08-12,2016-08-03,259.0000,,,,766.0000,,,2152.0000,1727.0000,,,585.0000,,2918.0000,,,,,,,,,,,-1040.0000,,,,,215.0000,,,,135.0000,154.0000,,24.0000,,475.0000,1559.0000,,24.0000,,,,,28.0000,-1194.0000,-2400.0000,-1.0000,,,,,,285.5000,,,100.5000,100.0000,2.0000,,,1251.0000,,3.0000,,,,,,,,136.0000,257.0000,,,,,,,332.0000,73.0000,1392.0000,2558.0000,794.0000,2918.0000,,3950.0000,3950.0000,8.0000,,8.0000,0.5000,,,-2.5000,-24.0000,173.0000,197.0000,1.5000,,149.0000,425.0000,,,,,,,,6.0000,6.0000,548.0000,542.0000,,1206.0000,420.5000,,,,,,,419.0000,,,,,154.0000,-1040.0000,-2.5000,,,,,-1032.0000,,,205.0000,48.5000,,,,,,,22.5000,,,,,,,0.0000,223.5000,,,,88.5000,,,5.5000,,,,,,,5.0000,,,,,,,,,,,,,,10.5000,,,,,,-501.5000,,135.0000,,,24.0000,,,,,,,24.0000,24.0000,,,,28.0000,818.5000,,,-1.0000,,,-15.0000,,-3.0000,-629.0000,,,,,80.5000,,,,,,,,285.5000,100.5000,,100.5000,100.0000,2.0000,,,,34.5000,,,,,-3.0000,,,,,,,,,,,-2.5000,-1.0000,,-48.5000,,,,,,,,197.5000,,,,0.5000,,,,,,-2.5000,-24.0000,,,191.0000,173.0000,197.0000,,1.5000,,149.0000,,,,,,,5.0000,,,,,420.5000,,,419.0000,,,-2.5000,,,,,,,,,,,-16.0000,48.5000,,,,5.0000,,,,,,,,,,,,22.5000,,,,,,,0.0000,223.5000,,,88.5000,,5.5000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2016Q2,2016Q2,2,2016,3,6,6,Q,4,3,,3,2016-06-30,2016-08-06,2016-08-03,259.0000,,,,766.0000,,,2152.0000,1727.0000,,,585.0000,,2918.0000,,,,,,,,,,,-1040.0000,,,,,215.0000,,,,135.0000,154.0000,,24.0000,,475.0000,1559.0000,,24.0000,,,,,28.0000,-1194.0000,-2400.0000,-1.0000,,,,,,285.5000,,,100.5000,100.0000,2.0000,,,1251.0000,,3.0000,,,,,,,,136.0000,257.0000,,,,,,,332.0000,73.0000,1392.0000,2558.0000,794.0000,2918.0000,,3950.0000,3950.0000,8.0000,,8.0000,0.5000,,,-2.5000,-24.0000,173.0000,197.0000,1.5000,,149.0000,425.0000,,,,,,,,6.0000,6.0000,548.0000,542.0000,,1206.0000,420.5000,,,,,,,419.0000,,,,,154.0000,-1040.0000,-2.5000,,,,,-1032.0000,,,205.0000,48.5000,,,,,,,22.5000,,,,,,,0.0000,223.5000,,,,88.5000,,,5.5000,,,,,,,10.0000,,,,,,,,,,,,,,21.0000,,,,,,-1003.0000,,270.0000,,,48.0000,,,,,,,48.0000,48.0000,,,,56.0000,1637.0000,,,-2.0000,,,-30.0000,,-6.0000,-1258.0000,,,,,161.0000,,,,,,,,571.0000,201.0000,,201.0000,200.0000,4.0000,,,,69.0000,3.0000,,,,-6.0000,,,,,,,,,,,-5.0000,-2.0000,,-97.0000,,,,,,,,395.0000,,,,1.0000,,,,,,-5.0000,-48.0000,,,382.0000,346.0000,394.0000,,3.0000,,298.0000,,,,,,,10.0000,,,,,841.0000,,,838.0000,,,-5.0000,,,,,,,,,,,-32.0000,97.0000,,,,10.0000,,,,,,,,,,,,48.0000,,,,,,,0.0000,447.0000,,,177.0000,,11.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2016Q3,2016Q3,3,2016,3,,9,Q,4,5,,3,2016-09-30,2017-03-06,2017-02-22,672.0000,,77.0000,,778.0000,,20.5000,2149.0000,1730.0000,,,94.0000,,2927.0000,,,,,,,,,93.0000,,-767.0000,,,,,226.0000,,,,155.0000,48.0000,,3.5000,,106.0000,1606.0000,388.0000,24.0000,,,,,63.0000,-908.0000,-2300.0000,0.0000,,,,,232.0000,283.5000,,,108.0000,107.0000,4.5000,,,1292.0000,,3.0000,,,,,,,,111.0000,256.0000,,,,,,,934.0000,262.0000,1134.0000,2552.0000,695.0000,2927.0000,,3686.0000,3686.0000,8.0000,,8.0000,1.0000,,,-12.0000,-31.5000,178.0000,202.0000,,,146.5000,419.0000,,,,,,,,104.0000,104.0000,472.0000,368.0000,,1392.0000,438.5000,,,,,,,438.5000,,,,,48.0000,-767.0000,-4.0000,,,,,-759.0000,,,251.0000,38.5000,,,,,,,24.0000,,,,,,,0.5000,236.5000,,77.0000,,81.0000,,,297.0000,,,,,,20.5000,37.5000,,51.0000,,,,,,,,,,,,29.0000,,,,,,-992.0000,,425.0000,,,51.5000,,,,,,,72.0000,72.0000,,,,119.0000,1665.0000,2.5000,,-2.0000,,,-45.5000,,-6.0000,-1357.0000,,,,,161.5000,,,,,,,,854.0000,309.0000,,309.0000,307.0000,8.5000,,,,120.5000,,,,,-40.5000,,,,,,,,,,,-6.0000,-1.0000,,-156.5000,,,,,,,,324.0000,,,,2.0000,,,,,,-17.0000,-79.5000,,,567.0000,524.0000,596.0000,,2.5000,,444.5000,,,,,,,10.0000,,,-12.0000,,1279.0000,,,1276.5000,,,-9.0000,,8.0000,,,,,,,,59.0000,-81.0000,135.5000,,,,76.5000,,,,,,,,,,,,69.0000,,,,,,,0.0000,683.0000,,,258.0000,,297.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2016Q4,2016Q4,4,2016,3,,12,Q,4,5,,3,2016-12-31,2017-03-06,2017-02-22,672.0000,,77.0000,,778.0000,,20.5000,2149.0000,1730.0000,,,94.0000,,2927.0000,,,,,,,,,93.0000,,-767.0000,,,,,226.0000,,,,155.0000,48.0000,,3.5000,,106.0000,1606.0000,388.0000,24.0000,,,,,63.0000,-908.0000,-2300.0000,0.0000,,,,,232.0000,283.5000,,,108.0000,107.0000,4.5000,,,1292.0000,,3.0000,,,,,,,,111.0000,256.0000,,,,,,,934.0000,262.0000,1134.0000,2552.0000,695.0000,2927.0000,,3686.0000,3686.0000,8.0000,,8.0000,1.0000,,,-12.0000,-31.5000,178.0000,202.0000,,,146.5000,419.0000,,,,,,,,104.0000,104.0000,472.0000,368.0000,,1392.0000,438.5000,,,,,,,438.5000,,,,,48.0000,-767.0000,-4.0000,,,,,-759.0000,,,251.0000,38.5000,,,,,,,24.0000,,,,,,,0.5000,236.5000,,77.0000,,81.0000,,,297.0000,,,,,,66.0000,65.0000,,102.0000,,,,,,,,,,,,37.0000,,,,,,-981.0000,,580.0000,,,30.0000,,,,,,,96.0000,96.0000,,,,182.0000,1693.0000,5.0000,,-2.0000,,,-61.0000,,-6.0000,-1456.0000,,,,,162.0000,,,,,,,,1137.0000,417.0000,,417.0000,414.0000,13.0000,,,,172.0000,1.0000,,,,-75.0000,,,,,,,,,,,-7.0000,,,-216.0000,,,,,,,,253.0000,,,,3.0000,,,,,,-29.0000,-111.0000,,,752.0000,702.0000,798.0000,,2.0000,,591.0000,,,,,,,10.0000,,,-24.0000,,1717.0000,,,1715.0000,,,-13.0000,,16.0000,,,,,,,,118.0000,-130.0000,174.0000,,,,143.0000,,,,,,,,,,,,94.0000,,,,,,,0.0000,919.0000,,,339.0000,,594.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2017Q1,2017Q1,1,2017,3,,3,Q,4,3,,3,2017-03-31,2017-08-10,2017-08-10,326.0000,,,,828.0000,,,2295.0000,1873.0000,,,641.0000,,3123.0000,,,,,,,,,,,-1103.0000,,,,,181.0000,,,,414.0000,148.0000,,26.5000,,116.0000,2106.0000,,26.5000,,,,,31.0000,-1251.0000,-2339.0000,,,,,,,304.5000,,,124.0000,124.0000,3.0000,,,1373.0000,,3.0000,,,,,,,,157.0000,264.0000,,,,,,,382.0000,56.0000,1139.0000,3081.0000,699.0000,3123.0000,,4220.0000,4220.0000,6.0000,,6.0000,,,,-2.0000,-19.0000,197.5000,224.0000,3.5000,,178.5000,422.0000,,,,,,,,49.0000,49.0000,644.0000,595.0000,,1088.0000,718.5000,,,,,,,715.0000,,,,,148.0000,-1103.0000,-2.0000,,,,,-1097.0000,,,276.0000,54.5000,,,,,,,20.0000,,,,,,,0.0000,494.5000,,,,80.5000,,,6.5000,,,,,,,-78.0000,,,,,,,,,,,,,,12.5000,,,,,,-25.0000,,414.0000,,,26.5000,,,,,,,26.5000,26.5000,,,,31.0000,265.5000,1.0000,,,,,10.0000,,-1.5000,-71.0000,,,,,70.0000,,,,,,,,304.5000,124.0000,,124.0000,124.0000,3.0000,,,,35.0000,,,,,-5.0000,,,,,,,,,,,3.5000,-33.5000,,-77.5000,,,,,,,,197.5000,,,,,,,,,,-2.0000,-19.0000,,,113.5000,197.5000,224.0000,,3.5000,,178.5000,,,,,,,1.5000,,,,,718.5000,,,715.0000,,,-2.0000,,,,,,,,,,,-25.0000,54.5000,,,,-78.0000,,,,,,,,,,,,20.0000,,,,,,,0.0000,494.5000,,,80.5000,,6.5000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2017Q2,2017Q2,2,2017,3,6,6,Q,4,3,,3,2017-06-30,2017-08-10,2017-08-10,326.0000,,,,828.0000,,,2295.0000,1873.0000,,,641.0000,,3123.0000,,,,,,,,,,,-1103.0000,,,,,181.0000,,,,145.5000,148.0000,,23.5000,,116.0000,2106.0000,,23.5000,,,,,31.5000,-1251.0000,-2339.0000,,,,,,,286.5000,,,109.5000,109.5000,1.0000,,,1373.0000,,3.0000,,,,,,,,157.0000,264.0000,,,,,,,382.0000,56.0000,1139.0000,3081.0000,699.0000,3123.0000,,4220.0000,4220.0000,6.0000,,6.0000,,,,-2.0000,-22.0000,185.0000,208.5000,3.5000,,163.0000,422.0000,,,,,,,,49.0000,49.0000,644.0000,595.0000,,1088.0000,432.0000,,,,,,,428.5000,,,,,148.0000,-1103.0000,-2.0000,,,,,-1097.0000,,,276.0000,53.5000,,,,,,,21.0000,,,,,,,0.0000,223.5000,,,,78.0000,,,4.5000,,,,,,,-128.0000,,,,,,,,,,,,,,25.0000,,,,,,-50.0000,,291.0000,,,47.0000,,,,,,,47.0000,47.0000,,,,63.0000,531.0000,,,,,,20.0000,,-3.0000,-142.0000,,,,,173.0000,,,,,,,,573.0000,219.0000,,219.0000,219.0000,2.0000,,,,94.0000,3.0000,,,,-10.0000,,,,,,,,,,,7.0000,-67.0000,,-179.0000,,,,,,,,395.0000,,,,,,,,,,-4.0000,-44.0000,,,251.0000,370.0000,417.0000,,7.0000,,326.0000,,,,,,,3.0000,,,,,864.0000,,,857.0000,,,-4.0000,,,,,,,,,,,-50.0000,107.0000,,,,-128.0000,,,,,,,,,,,,45.0000,,,,,,,0.0000,447.0000,,,156.0000,,9.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2017Q3,2017Q3,3,2017,3,,9,Q,4,5,,3,2017-09-30,2018-03-08,2018-02-22,898.0000,,81.0000,7.0000,863.0000,,35.0000,2147.0000,1722.0000,,,81.0000,,3010.0000,,,,,,,,,101.0000,,-1308.0000,,,,,184.0000,,,,487.0000,53.0000,,-4.5000,,126.0000,1893.0000,412.0000,30.5000,,,,,67.5000,-1462.0000,-2413.0000,1.5000,,,,,237.0000,286.0000,,,146.5000,146.0000,,,,967.0000,,3.0000,,,,,,,,141.0000,228.0000,,,,,,,1073.0000,175.0000,1280.0000,3031.0000,1037.0000,3010.0000,,4311.0000,4311.0000,7.0000,,7.0000,0.5000,,,-0.5000,-18.0000,167.5000,198.0000,2.0000,,149.5000,425.0000,,,,,,,,126.0000,126.0000,595.0000,469.0000,,951.0000,773.0000,,,,,,,771.0000,,,,,53.0000,-1308.0000,8.5000,,,,,-1301.0000,,,101.0000,3.0000,,,,,,,19.0000,,,,,,,0.0000,575.0000,,74.0000,,88.0000,,,322.5000,,,,,,35.0000,-59.0000,,17.5000,,,,,,,,,,,,37.5000,,,,,,-54.5000,,1315.0000,,,48.5000,,,,,,,83.5000,83.5000,,,,129.5000,562.0000,3.0000,,1.5000,,,18.0000,,-3.0000,-294.0000,,,,,209.5000,,,,,,,,895.0000,394.5000,,394.5000,394.0000,6.0000,,,,121.0000,,,,,-39.5000,,,,,,,,,,,2.5000,-24.5000,,-180.5000,,,,,,,,274.0000,,,,0.5000,,,,,,-4.5000,-56.0000,,,402.0000,562.5000,646.0000,,9.0000,,506.5000,,,,,,,3.0000,,,-35.5000,,2210.0000,,,2201.0000,,,4.5000,,-27.5000,,,,,,,,-46.0000,-98.5000,112.0000,,,,-77.0000,,,,,,,,,,,,59.0000,,,,,,,0.0000,1564.0000,,,249.0000,,322.5000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2017Q4,2017Q4,4,2017,3,,12,Q,4,5,,3,2017-12-31,2018-03-08,2018-02-22,800.0000,,74.0000,,839.0000,,20.0000,2336.0000,1911.0000,,,81.0000,,3175.0000,,,,,,,,,101.0000,,-858.0000,,,,,184.0000,,,,158.5000,53.0000,,8.0000,,126.0000,1893.0000,412.0000,28.0000,,,,,67.0000,-1012.0000,-2417.0000,1.5000,,,,,237.0000,305.0000,,,187.0000,186.5000,6.0000,,,1467.0000,,3.0000,,,,,,,,141.0000,228.0000,,,,,,,1097.0000,297.0000,1304.0000,2722.0000,672.0000,3175.0000,,4026.0000,4026.0000,7.0000,,7.0000,0.5000,,,4.0000,-12.0000,188.0000,216.0000,,,176.0000,425.0000,,,,,,,,126.0000,126.0000,578.0000,452.0000,,1405.0000,463.5000,,,,,,,463.5000,,,,,53.0000,-858.0000,-23.5000,,,,,-851.0000,,,157.0000,-11.0000,,,,,,,23.5000,,,,,,,3.0000,247.5000,,74.0000,,86.0000,,,322.5000,,,,,,68.0000,8.0000,,44.0000,,,,,,,,,,,,50.0000,,,,,,-59.0000,,608.0000,,,35.0000,,,,,,,103.0000,103.0000,,,,197.0000,593.0000,4.0000,,3.0000,,,16.0000,,-3.0000,-446.0000,,,,,353.0000,,,,,,,,1177.0000,593.0000,,593.0000,592.0000,14.0000,,,,229.0000,,,,,-76.0000,,,,,,,,,,,-2.0000,,,-263.0000,,,,,,,,153.0000,,,,1.0000,,,,,,4.0000,-68.0000,,,634.0000,746.0000,849.0000,,1.0000,,678.0000,,,,,,,3.0000,,,-71.0000,,1785.0000,,,1784.0000,,18.0000,-51.0000,,-55.0000,,,,,,,,-122.0000,-147.0000,85.0000,,,,-19.0000,,,,,,,,,,,,89.0000,,,,,,,0.0000,936.0000,,,328.0000,,645.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,SQ,USD,2018Q1,2018Q1,1,2018,3,,3,Q,4,3,,3,2018-03-31,2018-08-08,2018-08-08,549.0000,,4.0000,4.0000,939.0000,,,2209.0000,1792.0000,,,502.0000,,3148.0000,,,,,,,,,,,-1169.0000,,,,,233.0000,,,,449.0000,150.0000,,27.5000,,89.0000,1946.0000,,27.5000,,,,,34.5000,-1319.0000,-2413.0000,-1.5000,,,,,,313.5000,,,116.5000,116.5000,4.5000,,,989.0000,,3.0000,,,,,,,,136.0000,269.0000,,,,,,,611.0000,62.0000,1202.0000,3108.0000,1047.0000,3148.0000,,4310.0000,4310.0000,7.0000,,7.0000,,,,-41.5000,-66.5000,217.0000,244.5000,3.5000,,150.5000,417.0000,,,,,,,,6.0000,6.0000,699.0000,693.0000,,1094.0000,762.5000,,,,,,,759.0000,,,,,150.0000,-1169.0000,-41.5000,,,,,-1162.0000,,,115.0000,34.0000,,,,,,,28.0000,,,,,,,0.0000,518.0000,,,,69.0000,,,9.5000,,,,,,,-63.0000,,,,,,,,,,,,,,9.5000,,,,,,51.0000,,449.0000,,,27.5000,,,,,,,27.5000,27.5000,,,,34.5000,65.0000,1.0000,,-1.5000,,,-6.5000,,-0.5000,-43.0000,,,,,84.0000,,,,,,,,313.5000,116.5000,,116.5000,116.5000,4.5000,,,,28.0000,,,,,-10.5000,,,,,,,,,,,,-15.0000,,-52.5000,,,,,,,,24.0000,,,,,,,,,,-41.5000,-66.5000,,,153.0000,217.0000,244.5000,,3.5000,,150.5000,,,,,,,1.5000,,,,,762.5000,,,759.0000,,,-41.5000,,,,,,,,,,,-2.5000,34.0000,,,,-63.0000,,,,,,,,,,,,28.0000,,,,,,,0.0000,518.0000,,,69.0000,,9.5000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
020067,12,DI,GO,,USD,2018Q2,2018Q2,2,2018,3,6,6,Q,4,3,,3,2018-06-30,2018-08-08,2018-08-08,549.0000,,4.0000,4.0000,939.0000,,,2209.0000,1792.0000,,,502.0000,,3148.0000,,,,,,,,,,,-1169.0000,,,,,233.0000,,,,444.5000,150.0000,,27.0000,,89.0000,1946.0000,,27.0000,,,,,34.5000,-1319.0000,-2413.0000,-1.5000,,,,,,318.0000,,,117.0000,117.0000,4.5000,,,989.0000,,3.0000,,,,,,,,136.0000,269.0000,,,,,,,611.0000,62.0000,1202.0000,3108.0000,1047.0000,3148.0000,,4310.0000,4310.0000,7.0000,,7.0000,,,,-41.5000,-62.0000,213.5000,240.5000,3.5000,,151.5000,417.0000,,,,,,,,6.0000,6.0000,699.0000,693.0000,,1094.0000,762.5000,,,,,,,759.0000,,,,,150.0000,-1169.0000,-41.5000,,,,,-1162.0000,,,115.0000,34.5000,,,,,,,23.5000,,,,,,,0.0000,522.0000,,,,77.5000,,,9.5000,,,,,,,-117.0000,,,,,,,,,,,,,,19.0000,,,,,,102.0000,,889.0000,,,54.0000,,,,,,,54.0000,54.0000,,,,69.0000,130.0000,2.0000,,-3.0000,,,-13.0000,,-1.0000,-69.0000,,,,,130.0000,,,,,,,,636.0000,234.0000,,234.0000,234.0000,9.0000,,,,56.0000,3.0000,,,,-12.0000,,,,,,,,,,,3.0000,-30.0000,,-102.0000,,,,,,,,65.0000,,,,,,,,,,-83.0000,-124.0000,,,286.0000,427.0000,481.0000,,7.0000,,303.0000,,,,,,,3.0000,,,,,1525.0000,,,1518.0000,,,-83.0000,,,,,,,,,,,-5.0000,69.0000,,,,-117.0000,,,,,,,,,,,,50.0000,,,,,,,0.0000,1044.0000,,,155.0000,,19.0000,,,194,GB00BHJYC057,BHJYC05,INTERCONTINENTAL HOTELS GRP,GBR,"Windsor Dials 1, Arthur Road",,,,SL4 1RS,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0000858446,Windsor,Intercontinental Hotels Group PLC,,,,,12,2530,253010,25,25301020,B,,GBR,721110,44 1753 972 000,,01W,90,7011,310,976,,,0,www.ihgplc.com,,
